Barcode,Client Barcode
260000138777,620100226414
260000138776,620100226413
260000138775,610200326102
260000138774,610200326101
260000138773,610200326100
260000138772,610200326099
260000138771,100037321268
260000138770,610200326098
260000138769,610200326097
260000138768,610200326096
260000138767,610200326095
260000138766,810100326121
260000138765,610200326094
260000138764,610200326093
260000138763,610200326092
260000138762,610200326091
260000138761,610200326090
260000138760,610200326089
260000138759,610200326088
260000138758,610200326087
260000138757,610200326086
260000138756,610200326085
260000138755,640100326699
260000138753,640100326698
260000138752,130200126011
260000138751,640100326697
260000138750,640100326696
260000138749,640100326695
260000138748,640100326694
260000138747,640100326693
260000138746,640100326692
260000138745,640100326691
260000138744,640100326690
260000138743,310100126046
260000138742,720200526012
260000138740,720200526010
260000138739,720200526009
260000138738,310100126042
260000138737,130601026056
260000138736,720200526008
260000138735,720200526007
260000138734,720200526006
260000138732,720200526005
260000138731,720200526004
260000138730,720200526003
260000138728,810200226028
260000138727,810200326025
260000138726,511000126034
260000138725,420200226085
260000138724,420200226084
260000138723,420200226083
260000138722,511000126033
260000138721,420200226082
260000138720,610200426240
260000138719,420200126028
260000138718,420200126027
260000138717,420200126026
260000138716,420200226081
260000138715,510300226020
260000138714,510300226019
260000138710,510100326041
260000138707,420200126025
260000138706,420200226080
260000138705,310100126041
260000138704,310100126040
260000138703,310100126039
260000138702,310100126038
260000138701,420500226004
260000138700,310100126037
260000138699,310100126036
260000138698,810100326120
260000138697,310100126035
260000138696,740100326016
260000138695,420200226079
260000138694,511200126009
260000138693,510500126003
260000138692,520200126186
260000138690,520200126185
260000138689,170100426001
260000138688,140100326083
260000138687,140100326082
260000138685,420200126024
260000138684,320100126067
260000138683,320100126066
260000138682,110300426013
260000138681,230100226100
260000138679,810100126191
260000138678,420200226078
260000138677,130600726010
260000138676,110300126023
260000138674,110300126022
260000138673,110300126021
260000138672,320100126065
260000138671,400895191207
260000138670,320100126064
260000138669,320100126063
260000138667,320100126062
260000138666,320100126061
260000138665,710300326206
260000138664,110300126020
260000138663,140100226013
260000138662,140100226012
260000138661,140100226011
260000138660,620100126726
260000138659,510100326040
260000138657,620100126725
260000138656,620100126724
260000138655,620100126723
260000138654,620100126722
260000138653,620100126721
260000138652,420200226077
260000138651,620100126720
260000138650,620100126719
260000138649,620100126718
260000138648,810100326119
260000138647,320100226023
260000138646,320100226022
260000138644,810200326024
260000138643,510100326039
260000138642,510100326038
260000138641,510100326037
260000138640,140100426012
260000138639,520200126184
260000138637,130601126030
260000138636,510700326009
260000138634,140100426011
260000138633,210100226061
260000138632,620100226412
260000138631,640100126721
260000138630,620100226411
260000138629,620100226410
260000138628,620100226409
260000138626,640100126720
260000138625,640100126719
260000138624,640100126718
260000138623,640100126717
260000138622,640100126716
260000138621,640100126715
260000138620,640100126714
260000138619,130601026055
260000138618,130601026054
260000138617,130601026053
260000138616,620100126717
260000138615,620100126716
260000138614,620100126715
260000138613,510100326036
260000138612,810200126067
260000138611,510100326035
260000138610,510100326033
260000138609,640100126713
260000138608,640100126712
260000138607,640100126711
260000138606,640100126710
260000138605,101030232134
260000138604,620100126714
260000138603,620100126713
260000138602,620100126712
260000138601,620100126711
260000138600,620100126710
260000138599,620100126709
260000138598,620100126708
260000138597,100800162383
260000138596,320100126060
260000138595,320100126059
260000138594,320100126058
260000138593,810100126190
260000138592,810100126189
260000138591,810200326023
260000138590,640100426076
260000138589,640100426075
260000138588,640100426074
260000138587,640100426073
260000138586,640100426072
260000138585,610300426053
260000138584,640100426071
260000138583,640100426070
260000138582,640100426069
260000138581,640100426068
260000138580,640100426067
260000138579,640100426066
260000138578,640100426065
260000138577,640100426064
260000138576,640100426063
260000138575,830100126006
260000138574,640100426062
260000138573,640100426061
260000138571,320100226021
260000138570,230100226099
260000138569,620100226408
260000138568,810100326118
260000138567,620100226407
260000138566,620100226406
260000138565,620100226405
260000138564,620100126707
260000138562,620100126706
260000138561,620100126705
260000138560,620100226404
260000138559,610100326165
260000138558,620100226403
260000138557,810100326117
260000138554,810100326115
260000138552,810100326116
260000138551,810100326114
260000138549,110200326029
260000138548,620100226402
260000138547,620100226401
260000138546,130700326018
260000138545,620100226400
260000138544,610100326164
260000138543,620100226399
260000138542,610100326163
260000138541,610100326162
260000138540,610100326161
260000138539,130700326017
260000138538,620100126704
260000138537,620100126703
260000138536,620100126702
260000138535,230100126105
260000138534,730100126076
260000138533,620100126701
260000138532,610100326160
260000138531,610100326159
260000138530,730100126075
260000138529,730100126074
260000138528,210300126009
260000138527,520200126183
260000138526,810200226026
260000138524,520200126182
260000138523,810100326113
260000138521,710200126088
260000138520,720500426036
260000138519,520200126187
260000138518,520200126181
260000138517,520200126180
260000138516,820100126045
260000138515,820100126044
260000138513,820100126043
260000138512,810200226021
260000138511,310100126034
260000138510,820200126024
260000138509,820100126042
260000138508,820100126041
260000138507,820100126040
260000138506,810200226019
260000138505,520200126179
260000138504,810100326112
260000138503,520200126178
260000138502,520200126177
260000138501,520200126176
260000138500,830200226002
260000138499,640100326689
260000138498,640100526033
260000138497,640100526032
260000138496,640100126708
260000138495,640100526031
260000138494,640100526030
260000138493,640100126709
260000138492,610400126035
260000138491,640100526029
260000138490,640100326688
260000138489,640100326687
260000138488,640100326686
260000138487,640100326685
260000138486,640100326684
260000138485,640100326683
260000138484,720200526002
260000138483,210100226060
260000138482,210100226059
260000138481,640100326682
260000138480,640100326681
260000138478,620100126700
260000138477,640100326680
260000138476,620100126699
260000138475,640100326679
260000138474,640100326678
260000138473,620100126698
260000138472,640100326677
260000138471,640100326676
260000138470,640100326674
260000138469,640100326675
260000138467,640100326673
260000138466,640100326672
260000138465,620100126697
260000138464,640100326671
260000138463,620100126696
260000138462,640100326670
260000138461,620100126695
260000138460,620100126694
260000138459,620100126693
260000138458,220200226035
260000138457,620100126692
260000138456,220100226051
260000138455,220100226050
260000138454,620100126691
260000138453,640100326669
260000138452,220100226049
260000138451,620100126690
260000138450,640100326668
260000138449,510500126002
260000138448,220100226048
260000138447,220100226047
260000138446,640100526028
260000138445,220100226046
260000138443,220100226045
260000138442,220100226044
260000138441,640100326667
260000138440,640100326666
260000138439,220100226043
260000138438,640100326665
260000138437,640100326664
260000138434,640100326663
260000138433,620100126689
260000138432,620100126688
260000138431,640100326662
260000138428,620100126687
260000138427,640100326661
260000138426,620100126686
260000138425,620100126685
260000138424,640100326660
260000138423,620100126684
260000138422,640100326659
260000138421,640100326658
260000138420,640100326657
260000138418,640100326656
260000138417,640100326655
260000138416,640100126707
260000138415,640100126706
260000138414,640100326654
260000138413,640100326653
260000138412,640100126705
260000138411,640100126704
260000138410,640100326652
260000138409,640100326651
260000138408,640100326650
260000138407,640100126703
